#EventID,Time,Latitude,Longitude,Depth/km,MagType,Magnitude,MagErr,Area,Type,Level
23190,2023-01-19 04:44:31.06,,,,D,0.09,0.3,flegrei,earthquake,Bollettino
23199,2023-01-19 05:00:23.25,,,,D,0.09,0.3,flegrei,earthquake,Bollettino
23198,2023-01-19 06:16:29.4,,,,D,-0.27,0.3,flegrei,earthquake,Bollettino
23191,2023-01-19 06:54:23.13,40.822201,14.1392,1.35,D,0.23,0.3,flegrei,earthquake,Bollettino
23197,2023-01-19 07:47:43.85,,,,,,,flegrei,earthquake,Bollettino
23192,2023-01-19 07:47:47.75,40.820301,14.1403,1.47,D,0.36,0.3,flegrei,earthquake,Bollettino
23193,2023-01-19 08:39:17.63,40.8218,14.1353,1.26,D,0.09,0.3,flegrei,earthquake,Bollettino
23194,2023-01-19 08:44:30.19,40.827202,14.1338,2.54,D,2.59,0.3,flegrei,earthquake,Bollettino
23195,2023-01-19 13:03:42.02,,,,D,-0.76,0.3,flegrei,earthquake,Bollettino
23196,2023-01-19 15:14:56.31,40.822201,14.1357,1.41,D,-0.49,0.3,flegrei,earthquake,Bollettino
23213,2023-01-21 17:57:38.7,40.8335,14.1295,2.39,D,0.58,0.3,flegrei,earthquake,Bollettino
23232,2023-01-21 19:27:59.72,,,,D,-0.27,0.3,flegrei,earthquake,Bollettino
23214,2023-01-22 10:11:46.41,,,,D,-0.27,0.3,flegrei,earthquake,Bollettino
23229,2023-01-22 10:13:40.21,,,,,,,flegrei,earthquake,Bollettino
23228,2023-01-22 10:13:43.19,,,,D,-0.27,0.3,flegrei,earthquake,Bollettino
23227,2023-01-22 10:13:49.42,,,,D,-0.76,0.3,flegrei,earthquake,Bollettino
23226,2023-01-22 10:16:58.17,,,,D,-0.49,0.3,flegrei,earthquake,Bollettino
23215,2023-01-22 10:33:20.96,,,,,,,flegrei,earthquake,Bollettino
23216,2023-01-22 10:34:35.49,40.8288,14.1395,0.93,D,0.36,0.3,flegrei,earthquake,Bollettino
23225,2023-01-22 10:38:46.58,,,,,,,flegrei,earthquake,Bollettino
23224,2023-01-22 10:56:10.88,,,,D,-0.49,0.3,flegrei,earthquake,Bollettino
23223,2023-01-22 11:26:17.07,,,,D,-0.76,0.3,flegrei,earthquake,Bollettino
23217,2023-01-22 13:05:43.64,40.8382,14.1377,1.16,D,0.36,0.3,flegrei,earthquake,Bollettino
23218,2023-01-22 17:52:12.91,40.8288,14.1392,0.98,D,0.58,0.3,flegrei,earthquake,Bollettino
23219,2023-01-23 04:25:52.46,40.817799,14.1497,2.51,D,0.09,0.3,flegrei,earthquake,Bollettino
23220,2023-01-23 04:26:12.49,40.8172,14.1577,2.67,D,1.33,0.3,flegrei,earthquake,Bollettino
23222,2023-01-23 14:36:31.92,40.825298,14.1408,0.75,D,0.36,0.3,flegrei,earthquake,Bollettino
23278,2023-01-24 02:57:14.97,,,,D,-0.49,0.3,flegrei,earthquake,Bollettino
23277,2023-01-25 00:01:49.98,,,,D,-0.49,0.3,flegrei,earthquake,Bollettino
23248,2023-01-26 01:40:58.71,40.830799,14.129,2.45,D,0.09,0.3,flegrei,earthquake,Bollettino
23276,2023-01-26 05:51:09.33,,,,D,-0.27,0.3,flegrei,earthquake,Bollettino
23249,2023-01-26 06:08:12.16,40.827,14.138,1.2,D,0.23,0.3,flegrei,earthquake,Bollettino
23275,2023-01-26 06:10:35.92,,,,D,-0.27,0.3,flegrei,earthquake,Bollettino
23274,2023-01-26 06:24:08.55,,,,D,-0.49,0.3,flegrei,earthquake,Bollettino
23250,2023-01-26 06:24:29.45,40.826698,14.1375,0.99,D,0.48,0.3,flegrei,earthquake,Bollettino
23273,2023-01-26 16:29:10.18,,,,D,-0.49,0.3,flegrei,earthquake,Bollettino
23272,2023-01-26 20:55:50.96,,,,D,-0.49,0.3,flegrei,earthquake,Bollettino
23271,2023-01-26 23:25:36.34,,,,D,-0.49,0.3,flegrei,earthquake,Bollettino
23270,2023-01-26 23:31:10.41,,,,D,-0.08,0.3,flegrei,earthquake,Bollettino
23269,2023-01-26 23:31:41.61,,,,D,0.09,0.3,flegrei,earthquake,Bollettino
23268,2023-01-27 00:52:51.76,,,,D,-0.76,0.3,flegrei,earthquake,Bollettino
23267,2023-01-27 01:04:22.98,40.8158,14.149,2.61,D,-0.08,0.3,flegrei,earthquake,Bollettino
23266,2023-01-27 04:33:12.4,,,,,,,flegrei,earthquake,Bollettino
23251,2023-01-28 04:37:45.51,40.831299,14.1413,1.25,D,0.23,0.3,flegrei,earthquake,Bollettino
23265,2023-01-28 04:37:55.53,,,,D,-0.76,0.3,flegrei,earthquake,Bollettino
23259,2023-01-29 23:10:57.12,40.824501,14.135,2.1,D,1.21,0.3,flegrei,earthquake,Bollettino
23260,2023-01-29 23:11:20.28,40.824299,14.1358,1.83,D,0.58,0.3,flegrei,earthquake,Bollettino
23264,2023-01-29 23:11:45.38,40.8255,14.1365,1.65,D,-0.27,0.3,flegrei,earthquake,Bollettino
23387,2023-01-30 02:47:02.12,,,,D,-0.27,0.3,flegrei,earthquake,Bollettino
23262,2023-01-30 02:50:01.22,40.833302,14.1275,2.81,D,0.68,0.3,flegrei,earthquake,Bollettino
23386,2023-01-30 02:54:26.64,,,,D,-0.27,0.3,flegrei,earthquake,Bollettino
23385,2023-01-30 03:00:50.14,,,,,,,flegrei,earthquake,Bollettino
23384,2023-01-30 03:02:38.98,40.832199,14.1258,1.64,D,-0.27,0.3,flegrei,earthquake,Bollettino
23383,2023-01-30 03:37:18.4,40.831299,14.127,2.28,D,0.23,0.3,flegrei,earthquake,Bollettino
23263,2023-01-30 03:37:29.5,40.831699,14.129,2.29,D,0.68,0.3,flegrei,earthquake,Bollettino
23382,2023-01-31 01:36:45.17,,,,D,-0.76,0.3,flegrei,earthquake,Bollettino
23381,2023-01-31 14:52:16.99,,,,D,-0.49,0.3,flegrei,earthquake,Bollettino
23380,2023-01-31 19:37:49.93,,,,D,-0.27,0.3,flegrei,earthquake,Bollettino
23379,2023-01-31 20:17:09.29,40.824001,14.1283,1.69,D,-0.08,0.3,flegrei,earthquake,Bollettino
23378,2023-02-01 07:35:46.24,,,,D,-0.49,0.3,flegrei,earthquake,Bollettino
23377,2023-02-01 08:49:15.38,,,,D,-0.49,0.3,flegrei,earthquake,Bollettino
23376,2023-02-01 12:05:02.48,40.799198,14.1148,2.74,D,-0.08,0.3,flegrei,earthquake,Bollettino
23375,2023-02-01 15:18:23.18,,,,D,-0.49,0.3,flegrei,earthquake,Bollettino
23374,2023-02-01 15:18:58.08,40.823299,14.1355,1.76,D,-0.08,0.3,flegrei,earthquake,Bollettino
23310,2023-02-01 15:24:46.45,40.823002,14.1355,1.64,D,0.09,0.3,flegrei,earthquake,Bollettino
23311,2023-02-01 15:26:36.65,40.823799,14.1348,1.27,D,0.36,0.3,flegrei,earthquake,Bollettino
23312,2023-02-01 15:30:45.72,40.824001,14.1353,1.64,D,0.09,0.3,flegrei,earthquake,Bollettino
23373,2023-02-01 15:45:27.15,,,,D,-0.27,0.3,flegrei,earthquake,Bollettino
23372,2023-02-02 02:47:08.78,,,,D,-0.76,0.3,flegrei,earthquake,Bollettino
23371,2023-02-02 02:53:33.45,,,,D,-0.49,0.3,flegrei,earthquake,Bollettino
23370,2023-02-02 03:19:24.56,40.824699,14.1475,1.25,D,-0.08,0.3,flegrei,earthquake,Bollettino
23369,2023-02-02 03:21:03.37,40.826302,14.1517,1.55,D,-0.27,0.3,flegrei,earthquake,Bollettino
23368,2023-02-02 03:21:06.66,,,,D,-0.49,0.3,flegrei,earthquake,Bollettino
23313,2023-02-02 03:50:25.42,40.8255,14.1517,1.71,D,0.23,0.3,flegrei,earthquake,Bollettino
23316,2023-02-02 05:07:14.63,40.8297,14.139,1.31,D,0.09,0.3,flegrei,earthquake,Bollettino
23367,2023-02-02 05:09:28.52,40.825298,14.1517,1.5,D,0.09,0.3,flegrei,earthquake,Bollettino
23315,2023-02-02 05:09:37.38,40.829201,14.14,1.59,D,0.09,0.3,flegrei,earthquake,Bollettino
23317,2023-02-02 05:56:45.74,40.810501,14.149,2.38,D,-0.27,0.3,flegrei,earthquake,Bollettino
23318,2023-02-02 11:46:26.82,40.803001,14.1125,2.51,D,1.01,0.3,flegrei,earthquake,Bollettino
23366,2023-02-02 11:55:30.8,,,,D,-0.49,0.3,flegrei,earthquake,Bollettino
23319,2023-02-02 12:06:14.34,,,,D,-0.27,0.3,flegrei,earthquake,Bollettino
23365,2023-02-02 12:54:56.35,,,,D,-0.27,0.3,flegrei,earthquake,Bollettino
23364,2023-02-02 14:01:22.43,,,,D,-0.49,0.3,flegrei,earthquake,Bollettino
23320,2023-02-02 17:01:50.06,40.807301,14.1128,2.48,D,1.21,0.3,flegrei,earthquake,Bollettino
23363,2023-02-02 18:24:45.63,,,,D,-0.49,0.3,flegrei,earthquake,Bollettino
23362,2023-02-02 18:34:07.81,,,,D,-0.76,0.3,flegrei,earthquake,Bollettino
23361,2023-02-02 19:18:58.76,40.8307,14.146,1.76,D,-0.49,0.3,flegrei,earthquake,Bollettino
23360,2023-02-03 00:25:33.28,,,,D,-0.49,0.3,flegrei,earthquake,Bollettino
23321,2023-02-03 00:30:36.08,40.825199,14.1387,0.7,D,0.23,0.3,flegrei,earthquake,Bollettino
23322,2023-02-03 01:30:08.67,40.833302,14.1263,1.84,D,0.09,0.3,flegrei,earthquake,Bollettino
23323,2023-02-03 02:38:28.74,40.823799,14.1403,0.65,D,0.23,0.3,flegrei,earthquake,Bollettino
23359,2023-02-03 03:01:38.87,,,,D,-0.27,0.3,flegrei,earthquake,Bollettino
23358,2023-02-03 05:00:32.38,,,,D,-0.27,0.3,flegrei,earthquake,Bollettino
23357,2023-02-03 08:14:25.8,,,,D,-0.49,0.3,flegrei,earthquake,Bollettino
23356,2023-02-03 08:14:46.79,,,,D,-0.76,0.3,flegrei,earthquake,Bollettino
23355,2023-02-03 08:15:04,,,,D,-0.76,0.3,flegrei,earthquake,Bollettino
23354,2023-02-03 08:15:25.02,,,,D,-0.49,0.3,flegrei,earthquake,Bollettino
23328,2023-02-03 08:18:30.83,40.8288,14.1412,1.27,D,0.36,0.3,flegrei,earthquake,Bollettino
23324,2023-02-03 08:19:04.57,40.827702,14.139,1.18,D,0.23,0.3,flegrei,earthquake,Bollettino
23325,2023-02-03 08:19:31.85,40.8283,14.1415,1.42,D,1.01,0.3,flegrei,earthquake,Bollettino
23329,2023-02-03 08:20:10.2,40.828201,14.1402,1.24,D,0.36,0.3,flegrei,earthquake,Bollettino
23330,2023-02-03 08:20:15.07,40.8288,14.1382,0.95,D,0.36,0.3,flegrei,earthquake,Bollettino
23326,2023-02-03 08:21:14.5,40.8283,14.141,1.13,D,0.09,0.3,flegrei,earthquake,Bollettino
23327,2023-02-03 08:26:03.57,40.828499,14.1402,1.26,D,0.23,0.3,flegrei,earthquake,Bollettino
23331,2023-02-03 08:27:38.3,40.827999,14.1408,1.3,D,-0.08,0.3,flegrei,earthquake,Bollettino
